domain,table,candidate_domain,flow_usage,semantic_role_in_flow,fields_in_flow,rule_hints,risk_hints,mutations_observed,table_context,evidence_refs,read_references,write_references,validation_status
nationalization-weekly-planning,dav_casos,dav,READ_OR_CONTEXT,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"carpeta, fecha_planificacion_nacionalizacion, pedido",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; notificacion o acceso externo,seguridad/autorizacion sensible,,- Persistencia candidata en `dav_casos.fecha_planificacion_nacionalizacion`. | `.data_base/asgard.sql` | Campo `dav_casos.fecha_planificacion_nacionalizacion`. | BR-NWP-008 | La fecha planificada candidata se almacena en `dav_casos.fecha_planificacion_nacionalizacion`. | `dav_casos.fecha_planificacion_nacionalizacion` | Campo candidato de persistencia en ASGARD. | Planned nationalization date exists in `dav_casos`.,EV-SQL_QUERY-1E16A453C0FC22 .data_base/asgard.sql:17707 READS access to dav_casos | EV-SQL_QUERY-C8AB19C9274D78 .data_base/asgard.sql:17755 READS access to dav_casos | EV-SQL_QUERY-85B23A1F6B1886 .data_base/asgard.sql:17773 READS access to dav_casosprevios | EV-SQL_QUERY-A3D8E3282D4ABA .data_base/asgard.sql:17773 READS access to dav_casos | EV-SQL_QUERY-1A08C59D5D207E .data_base/asgard.sql:17815 READS access to dav_casostarea | EV-SQL_QUERY-F5AD1D6FB7CE71 .data_base/asgard.sql:17821 READS access to dav_casos | EV-SQL_QUERY-21DBC002504852 .data_base/asgard.sql:17827 READS access to dav_casos | EV-SQL_QUERY-F810E95BCF97F6 .data_base/asgard.sql:17839 READS access to dav_casos | EV-SQL_QUERY-6078F1BF55EFAA .data_base/asgard.sql:17875 READS access to dav_casos | EV-SQL_QUERY-A3EEC206C5E6EE .data_base/asgard.sql:17881 READS access to dav_casos | EV-SQL_QUERY-CE70168053BD60 .data_base/asgard.sql:17887 READS access to dav_casos | EV-SQL_QUERY-510EF36FB05331 .data_base/asgard.sql:17893 READS access to dav_casosprevios | EV-SQL_QUERY-5EE6AF5366A82A .data_base/asgard.sql:17893 READS access to dav_casos | EV-SQL_QUERY-BB76D27B1C1433 .data_base/asgard.sql:17917 READS access to dav_casos | EV-SQL_QUERY-D9DF6CBD08D688 .data_base/asgard.sql:17917 READS access to dav_casosprevios | EV-SQL_QUERY-1EE354C2A5DD75 .data_base/asgard.sql:17941 READS access to dav_casosprevios | EV-SQL_QUERY-7CC97CDA261E3B .data_base/asgard.sql:17947 READS access to dav_casos | EV-SQL_QUERY-B3F6CA84CCD544 .data_base/asgard.sql:18239 READS access to dav_casos | EV-SQL_QUERY-2D87C35537BA0A .data_base/asgard.sql:18276 READS access to dav_casosprevios | EV-SQL_QUERY-41CBA511A1A811 .data_base/asgard.sql:18307 READS access to dav_casos,23,3,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
nationalization-weekly-planning,part_planificacion_partida,transversal,READ_OR_CONTEXT,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"fecha_planificacion, partida",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; notificacion o acceso externo,seguridad/autorizacion sensible,,"- Reprogramacion completa por motivo, aunque existe tabla relacionada `part_planificacion_partida`. | `.data_base/asgard.sql` | Tabla `part_planificacion_partida` con fecha de planificacion y motivo de reprogramacion. | `part_planificacion_partida` | Tabla relacionada de planificacion/reprogramacion por partida. | | `.data_base/asgard.sql` `part_planificacion_partida` | Medium | ## Review Needed",,0,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-case-dossier-access,dav_facturaplanilla,dav,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"cliente, fecha, idtipodoc, nit",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo,variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,`dav_facturaplanilla` | Factura/planilla y factura adicional generada.,EV-SQL_QUERY-7A8D0839363E40 .data_base/asgard.sql:17695 READS access to dav_facturaplanilla | EV-SQL_QUERY-FE2F4B4D50414D .data_base/asgard.sql:17701 READS access to dav_facturaplanilla | EV-SQL_QUERY-380B7E65D6B753 .data_base/asgard.sql:17761 READS access to dav_facturaplanilla | EV-SQL_QUERY-B852A980F6E3B6 .data_base/asgard.sql:17785 READS access to dav_facturaplanilla | EV-SQL_QUERY-0E7A5CD6CC7AB3 .data_base/asgard.sql:17821 READS access to dav_facturaplanilla | EV-SQL_QUERY-CA801278D001D7 .data_base/asgard.sql:17827 READS access to dav_facturaplanilla | EV-SQL_QUERY-F0D2E0E0F20BAB .data_base/asgard.sql:17857 READS access to dav_facturaplanilla | EV-SQL_QUERY-C66C4511D9DA1C .data_base/asgard.sql:17875 READS access to dav_facturaplanilla | EV-SQL_QUERY-B97F8A0E956DAD .data_base/asgard.sql:17917 READS access to dav_facturaplanilla | EV-SQL_QUERY-80623E9DA7EE1B .data_base/asgard.sql:17941 READS access to dav_facturaplanilla | EV-SQL_QUERY-2AFCE480BC0FB0 .data_base/asgard.sql:17977 READS access to dav_facturaplanilla | EV-SQL_QUERY-D6000DFC009DCA .data_base/asgard.sql:17983 READS access to dav_facturaplanilla | EV-SQL_QUERY-00111C41BCBE2E .data_base/asgard.sql:18306 READS access to dav_facturaplanilla | EV-SQL_QUERY-2016900B7344D7 .data_base/asgard.sql:18342 READS access to dav_facturaplanilla | EV-SQL_QUERY-10295D19BBA690 .data_base/asgard.sql:18366 READS access to dav_facturaplanilla | EV-SQL_QUERY-BA1CCA643B30E2 .data_base/asgard.sql:18411 READS access to dav_facturaplanilla | EV-SQL_QUERY-39B09EC3B8B329 .data_base/asgard.sql:18456 READS access to dav_facturaplanilla | EV-SQL_QUERY-4E3900A8536100 .data_base/asgard.sql:18502 READS access to dav_facturaplanilla | EV-SQL_QUERY-EC1FD3759DDCA3 .data_base/asgard.sql:18528 READS access to dav_facturaplanilla | EV-SQL_QUERY-F06CEFE17053E5 .data_base/asgard.sql:18556 READS access to dav_facturaplanilla,2,1,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-expense-control,dav_casos,dav,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"anulado, columna, fob, idestado, pedido",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo,SQL construido dinamicamente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,"`dav_casos` | Caso base, cliente, ciudad, proveedor, pedido, fechas, descripcion y anulacion.",EV-SQL_QUERY-1E16A453C0FC22 .data_base/asgard.sql:17707 READS access to dav_casos | EV-SQL_QUERY-C8AB19C9274D78 .data_base/asgard.sql:17755 READS access to dav_casos | EV-SQL_QUERY-85B23A1F6B1886 .data_base/asgard.sql:17773 READS access to dav_casosprevios | EV-SQL_QUERY-A3D8E3282D4ABA .data_base/asgard.sql:17773 READS access to dav_casos | EV-SQL_QUERY-1A08C59D5D207E .data_base/asgard.sql:17815 READS access to dav_casostarea | EV-SQL_QUERY-F5AD1D6FB7CE71 .data_base/asgard.sql:17821 READS access to dav_casos | EV-SQL_QUERY-21DBC002504852 .data_base/asgard.sql:17827 READS access to dav_casos | EV-SQL_QUERY-F810E95BCF97F6 .data_base/asgard.sql:17839 READS access to dav_casos | EV-SQL_QUERY-6078F1BF55EFAA .data_base/asgard.sql:17875 READS access to dav_casos | EV-SQL_QUERY-A3EEC206C5E6EE .data_base/asgard.sql:17881 READS access to dav_casos | EV-SQL_QUERY-CE70168053BD60 .data_base/asgard.sql:17887 READS access to dav_casos | EV-SQL_QUERY-510EF36FB05331 .data_base/asgard.sql:17893 READS access to dav_casosprevios | EV-SQL_QUERY-5EE6AF5366A82A .data_base/asgard.sql:17893 READS access to dav_casos | EV-SQL_QUERY-BB76D27B1C1433 .data_base/asgard.sql:17917 READS access to dav_casos | EV-SQL_QUERY-D9DF6CBD08D688 .data_base/asgard.sql:17917 READS access to dav_casosprevios | EV-SQL_QUERY-1EE354C2A5DD75 .data_base/asgard.sql:17941 READS access to dav_casosprevios | EV-SQL_QUERY-7CC97CDA261E3B .data_base/asgard.sql:17947 READS access to dav_casos | EV-SQL_QUERY-B3F6CA84CCD544 .data_base/asgard.sql:18239 READS access to dav_casos | EV-SQL_QUERY-2D87C35537BA0A .data_base/asgard.sql:18276 READS access to dav_casosprevios | EV-SQL_QUERY-41CBA511A1A811 .data_base/asgard.sql:18307 READS access to dav_casos,23,3,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-expense-control,dav_concepto,dav,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"concepto, descripcion, factura, nit",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo,SQL construido dinamicamente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,`dav_concepto` | Descripcion de conceptos dinamicos.,EV-SQL_QUERY-587F44C75E4D98 .data_base/asgard.sql:17791 READS access to dav_concepto | EV-SQL_QUERY-399DF0033E998D .data_base/asgard.sql:17821 READS access to dav_concepto | EV-SQL_QUERY-7A4AC0A78FE19F .data_base/asgard.sql:17827 READS access to dav_concepto | EV-SQL_QUERY-D39D415D584A89 .data_base/asgard.sql:17833 READS access to dav_concepto | EV-SQL_QUERY-D80F7FC6DC1EF1 .data_base/asgard.sql:17857 READS access to dav_concepto | EV-SQL_QUERY-522ACE1675D3D9 .data_base/asgard.sql:17869 READS access to dav_concepto | EV-SQL_QUERY-C7E545C151F505 .data_base/asgard.sql:17875 READS access to dav_concepto | EV-SQL_QUERY-CFD0A66DF51C7F .data_base/asgard.sql:17983 READS access to dav_concepto | EV-SQL_QUERY-03B8C88AE883A5 .data_base/asgard.sql:18413 READS access to dav_concepto | EV-SQL_QUERY-9CE529A74838D9 .data_base/asgard.sql:18458 READS access to dav_concepto | EV-SQL_QUERY-59EDA3FA877A03 .data_base/asgard.sql:18530 READS access to dav_concepto | EV-SQL_QUERY-64F81B79DD8101 .data_base/asgard.sql:18558 READS access to dav_concepto | EV-SQL_QUERY-43B97966EC3F1F .data_base/asgard.sql:20486 READS access to dav_concepto | EV-SQL_QUERY-7FDC50097B1974 .data_base/asgard.sql:20528 READS access to dav_concepto | EV-SQL_QUERY-70E0F5D1E0AB98 .data_base/asgard.sql:21221 READS access to dav_concepto | EV-SQL_QUERY-A354ADE4E9F80F .data_base/asgard.sql:21263 READS access to dav_concepto | EV-SQL_QUERY-2D0FE0862AB41C .data_base/asgard.sql:21989 READS access to dav_concepto | EV-SQL_QUERY-D6BA32AA66CB81 .data_base/asgard.sql:22031 READS access to dav_concepto | EV-SQL_QUERY-E9A9629482E5D9 .data_base/asgard.sql:22096 READS access to dav_concepto | EV-SQL_QUERY-2CA4B3AD5A8BCD .data_base/asgard.sql:22121 READS access to dav_concepto,1,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-expense-control,dav_facturaplanilla,dav,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"cliente, fecha, idestadofactura, idestadoplanilla, idtipodoc, nit",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo,SQL construido dinamicamente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,"`dav_facturaplanilla` | Facturas/planillas, estado, fecha y numero.",EV-SQL_QUERY-7A8D0839363E40 .data_base/asgard.sql:17695 READS access to dav_facturaplanilla | EV-SQL_QUERY-FE2F4B4D50414D .data_base/asgard.sql:17701 READS access to dav_facturaplanilla | EV-SQL_QUERY-380B7E65D6B753 .data_base/asgard.sql:17761 READS access to dav_facturaplanilla | EV-SQL_QUERY-B852A980F6E3B6 .data_base/asgard.sql:17785 READS access to dav_facturaplanilla | EV-SQL_QUERY-0E7A5CD6CC7AB3 .data_base/asgard.sql:17821 READS access to dav_facturaplanilla | EV-SQL_QUERY-CA801278D001D7 .data_base/asgard.sql:17827 READS access to dav_facturaplanilla | EV-SQL_QUERY-F0D2E0E0F20BAB .data_base/asgard.sql:17857 READS access to dav_facturaplanilla | EV-SQL_QUERY-C66C4511D9DA1C .data_base/asgard.sql:17875 READS access to dav_facturaplanilla | EV-SQL_QUERY-B97F8A0E956DAD .data_base/asgard.sql:17917 READS access to dav_facturaplanilla | EV-SQL_QUERY-80623E9DA7EE1B .data_base/asgard.sql:17941 READS access to dav_facturaplanilla | EV-SQL_QUERY-2AFCE480BC0FB0 .data_base/asgard.sql:17977 READS access to dav_facturaplanilla | EV-SQL_QUERY-D6000DFC009DCA .data_base/asgard.sql:17983 READS access to dav_facturaplanilla | EV-SQL_QUERY-00111C41BCBE2E .data_base/asgard.sql:18306 READS access to dav_facturaplanilla | EV-SQL_QUERY-2016900B7344D7 .data_base/asgard.sql:18342 READS access to dav_facturaplanilla | EV-SQL_QUERY-10295D19BBA690 .data_base/asgard.sql:18366 READS access to dav_facturaplanilla | EV-SQL_QUERY-BA1CCA643B30E2 .data_base/asgard.sql:18411 READS access to dav_facturaplanilla | EV-SQL_QUERY-39B09EC3B8B329 .data_base/asgard.sql:18456 READS access to dav_facturaplanilla | EV-SQL_QUERY-4E3900A8536100 .data_base/asgard.sql:18502 READS access to dav_facturaplanilla | EV-SQL_QUERY-EC1FD3759DDCA3 .data_base/asgard.sql:18528 READS access to dav_facturaplanilla | EV-SQL_QUERY-F06CEFE17053E5 .data_base/asgard.sql:18556 READS access to dav_facturaplanilla,2,1,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-expense-control,dav_facturasdetalle,dav,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,concepto,control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo,SQL construido dinamicamente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,- Detalles de planilla (`dav_pagosdetalle`) y factura (`dav_facturasdetalle`). | `dav_facturasdetalle` | Conceptos e importes de factura.,EV-SQL_QUERY-6C335EEF26AC2C .data_base/asgard.sql:18304 READS access to dav_facturasdetalle | EV-SQL_QUERY-EB6DC5932871EA .data_base/asgard.sql:18340 READS access to dav_facturasdetalle | EV-SQL_QUERY-45B00841497720 .data_base/asgard.sql:19654 READS access to dav_facturasdetalle | EV-SQL_QUERY-676ACE4EAE8285 .data_base/asgard.sql:20045 READS access to dav_facturasdetalle | EV-SQL_QUERY-638191EB257C16 .data_base/asgard.sql:20423 READS access to dav_facturasdetalle | EV-SQL_QUERY-622AD5D293DC66 .data_base/asgard.sql:21158 READS access to dav_facturasdetalle | EV-SQL_QUERY-B8134640A2980E .data_base/asgard.sql:21904 READS access to dav_facturasdetalle | EV-SQL_QUERY-68A1772A4E4378 .data_base/asgard.sql:21921 READS access to dav_facturasdetalle | EV-SQL_QUERY-3C9733F993B278 .data_base/asgard.sql:23175 READS access to dav_facturasdetalle | EV-SQL_QUERY-3B3BB9A139A48C .data_base/asgard.sql:23921 READS access to dav_facturasdetalle | EV-SQL_QUERY-007DE2A4FA922C .data_base/asgard.sql:23938 READS access to dav_facturasdetalle | EV-SQL_QUERY-B474B0EA84C8BC .data_base/asgard.sql:25002 READS access to dav_facturasdetalle | EV-SQL_QUERY-AD40BC76AB6BE6 .data_base/asgard.sql:25037 READS access to dav_facturasdetalle | EV-SQL_QUERY-D73F7D98CACAB0 .data_base/asgard.sql:28585 READS access to dav_facturasdetalle | EV-SQL_QUERY-ED23B18BC10978 .data_base/asgard.sql:28607 READS access to dav_facturasdetalle | EV-SQL_QUERY-485A3B57C01F5E .data_base/asgard.sql:28629 READS access to dav_facturasdetalle | EV-SQL_QUERY-82E5A97227380F .data_base/asgard.sql:28826 READS access to dav_facturasdetalle | EV-SQL_QUERY-C7A18C03253CD5 .data_base/asgard.sql:28846 READS access to dav_facturasdetalle | EV-SQL_QUERY-A66D162FBA03F0 .data_base/asgard.sql:29311 READS access to dav_facturasdetalle | EV-SQL_QUERY-4594F99CFB7073 .data_base/asgard.sql:29627 READS access to dav_facturasdetalle,1,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-expense-control,dav_notasdebito,dav,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"cliente, fecha, numero",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo,SQL construido dinamicamente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,`dav_notasdebito` | Notas de debito incorporadas al total.,EV-SQL_QUERY-65252F7E59C894 .data_base/asgard.sql:17821 READS access to dav_notasdebito | EV-SQL_QUERY-F5E3767E972C3D .data_base/asgard.sql:17821 READS access to dav_notasdebitodetalle | EV-SQL_QUERY-595FEE4648E530 .data_base/asgard.sql:17827 READS access to dav_notasdebito | EV-SQL_QUERY-E51E8945247CA6 .data_base/asgard.sql:17827 READS access to dav_notasdebitodetalle | EV-SQL_QUERY-15D04E8F43C1F0 .data_base/asgard.sql:17869 READS access to dav_notasdebitodetalle | EV-SQL_QUERY-F858F907CB95A3 .data_base/asgard.sql:17881 READS access to dav_notasdebitodetalle | EV-SQL_QUERY-F05C72584F5884 .data_base/asgard.sql:17887 READS access to dav_notasdebitodetalle | EV-SQL_QUERY-AAC1E9736EB211 .data_base/asgard.sql:18372 READS access to dav_notasdebitodetalle | EV-SQL_QUERY-78291D84F9A30D .data_base/asgard.sql:18374 READS access to dav_notasdebito | EV-SQL_QUERY-4F3A04232FBFF0 .data_base/asgard.sql:18418 READS access to dav_notasdebitodetalle | EV-SQL_QUERY-BCF6D5752643AA .data_base/asgard.sql:18420 READS access to dav_notasdebito | EV-SQL_QUERY-7C62B04A03638D .data_base/asgard.sql:18463 READS access to dav_notasdebitodetalle | EV-SQL_QUERY-82D2AF5D32F0B6 .data_base/asgard.sql:18465 READS access to dav_notasdebito | EV-SQL_QUERY-EAA9943BBFDC01 .data_base/asgard.sql:18583 READS access to dav_notasdebitodetalle | EV-SQL_QUERY-7403ADBB04D98C .data_base/asgard.sql:18585 READS access to dav_notasdebito | EV-SQL_QUERY-7207D70CF48D01 .data_base/asgard.sql:18610 READS access to dav_notasdebitodetalle | EV-SQL_QUERY-E9D4EA9DEC8B2A .data_base/asgard.sql:18612 READS access to dav_notasdebito | EV-SQL_QUERY-9054FFA4A85A7B .data_base/asgard.sql:18806 READS access to dav_notasdebito | EV-SQL_QUERY-4E8A4D056126B9 .data_base/asgard.sql:18827 READS access to dav_notasdebito | EV-SQL_QUERY-E29932CA259294 .data_base/asgard.sql:18921 READS access to dav_notasdebito,1,1,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-expense-control,dav_pagosdetalle,dav,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,nd,control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo,SQL construido dinamicamente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,- Detalles de planilla (`dav_pagosdetalle`) y factura (`dav_facturasdetalle`). | `dav_pagosdetalle` | Conceptos e importes de planilla.,EV-SQL_QUERY-BC17003CF9BEFD .data_base/asgard.sql:17827 READS access to dav_pagosdetalle | EV-SQL_QUERY-07C2F68097DAC4 .data_base/asgard.sql:17869 READS access to dav_pagosdetalle | EV-SQL_QUERY-99754B68578828 .data_base/asgard.sql:17875 READS access to dav_pagosdetalle | EV-SQL_QUERY-3CE7AA68B2AD69 .data_base/asgard.sql:17881 READS access to dav_pagosdetalle | EV-SQL_QUERY-684300BD3CFFBC .data_base/asgard.sql:17887 READS access to dav_pagosdetalle | EV-SQL_QUERY-103E2B3C0B1404 .data_base/asgard.sql:17983 READS access to dav_pagosdetalle | EV-SQL_QUERY-E623CAFED17DAA .data_base/asgard.sql:18363 READS access to dav_pagosdetalle | EV-SQL_QUERY-398A69CAC1CA16 .data_base/asgard.sql:18375 READS access to dav_pagosdetalle | EV-SQL_QUERY-03C584BBE22EF8 .data_base/asgard.sql:18408 READS access to dav_pagosdetalle | EV-SQL_QUERY-9E4098F303ED07 .data_base/asgard.sql:18453 READS access to dav_pagosdetalle | EV-SQL_QUERY-022C6952005AD1 .data_base/asgard.sql:18466 READS access to dav_pagosdetalle | EV-SQL_QUERY-9CD940EDEBD86F .data_base/asgard.sql:18499 READS access to dav_pagosdetalle | EV-SQL_QUERY-882BE1EE0577B4 .data_base/asgard.sql:18525 READS access to dav_pagosdetalle | EV-SQL_QUERY-C5BCB20219BBC3 .data_base/asgard.sql:18553 READS access to dav_pagosdetalle | EV-SQL_QUERY-282C3A4378F3DC .data_base/asgard.sql:18613 READS access to dav_pagosdetalle | EV-SQL_QUERY-9D351877EC4BD4 .data_base/asgard.sql:19066 READS access to dav_pagosdetalle | EV-SQL_QUERY-D7F166F464E320 .data_base/asgard.sql:19358 READS access to dav_pagosdetalle | EV-SQL_QUERY-1FFD03C02C0A9F .data_base/asgard.sql:19609 READS access to dav_pagosdetalle | EV-SQL_QUERY-6167B1FB7F9E9E .data_base/asgard.sql:19671 READS access to dav_pagosdetalle | EV-SQL_QUERY-1FBD26171E54ED .data_base/asgard.sql:20062 READS access to dav_pagosdetalle,8,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-expense-control,dav_partidas,dav,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"gas, ice, pedido, posicion, unidad",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo,SQL construido dinamicamente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,"`dav_partidas` | SKU/codigo producto, valor factura y datos de item.",EV-SQL_QUERY-5FB1B91D624793 .data_base/asgard.sql:17743 READS access to dav_partidas | EV-SQL_QUERY-84D976F52CA0AB .data_base/asgard.sql:17749 READS access to dav_partidas | EV-SQL_QUERY-F7BE030AB2BD95 .data_base/asgard.sql:17773 READS access to dav_partidas | EV-SQL_QUERY-5025CB0B535FA8 .data_base/asgard.sql:17809 READS access to dav_partidas | EV-SQL_QUERY-0E36D68C2A2659 .data_base/asgard.sql:17917 READS access to dav_partidas | EV-SQL_QUERY-EEA48DA51BA81B .data_base/asgard.sql:17935 READS access to dav_partidas | EV-SQL_QUERY-E59D6886D0E192 .data_base/asgard.sql:18215 READS access to dav_partidas | EV-SQL_QUERY-481BA62807E5BD .data_base/asgard.sql:18236 READS access to dav_partidas | EV-SQL_QUERY-A607ACE1B59F76 .data_base/asgard.sql:27285 READS access to dav_partidas | EV-SQL_QUERY-5DDFACFC37BC88 .data_base/asgard.sql:27509 READS access to dav_partidas | EV-SQL_QUERY-CFAD29105C7640 .data_base/asgard.sql:28126 READS access to dav_partidas | EV-SQL_QUERY-A213F94B71F480 .data_base/asgard.sql:28209 READS access to dav_partidas | EV-SQL_QUERY-4A9B90C9BB5BFB .data_base/asgard.sql:28284 READS access to dav_partidas | EV-SQL_QUERY-D4B6149A4F3E6A .data_base/asgard.sql:28472 READS access to dav_partidas | EV-SQL_QUERY-96ED972E49AFBA .data_base/asgard.sql:29202 READS access to dav_partidas | EV-SQL_QUERY-FEC31E04553F87 .data_base/asgard.sql:29352 READS access to dav_partidas | EV-SQL_QUERY-7EA53BFE378708 .data_base/asgard.sql:29356 READS access to dav_partidas | EV-SQL_QUERY-F3CEB329C04439 .data_base/asgard.sql:29386 READS access to dav_partidas | EV-SQL_QUERY-980EC98277CE90 .data_base/asgard.sql:29390 READS access to dav_partidas | EV-SQL_QUERY-57F97B17E02300 .data_base/asgard.sql:29518 READS access to dav_partidas,13,0,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
operational-reporting-downloads,dav_casos,dav,REPORTING_READ_MODEL,Entidad de contexto usada por el flujo para consultar o relacionar informacion de negocio.,"idcliente, idusuario",control de acceso/cliente; transicion o bloqueo por estado; regla documental/carga-descarga; calculo financiero/impositivo; persistencia/atomicidad/concurrencia; notificacion o acceso externo,atomicidad/concurrencia pendiente; variante cliente pendiente de confirmar; catalogo/semantica pendiente; seguridad/autorizacion sensible,,"`dav_casos` | Carpeta, pedido, cliente, fechas de filtro y estado anulado. | `dav_casosprevios` | Vinculo entre caso, exchange y embarque logistico.",.data_base/asgard.sql:3690-3716 | .data_base/asgard.sql:9518-9591 | .data_base/asgard.sql:11749-11779 | .data_base/asgard.sql:9532-9550 | EV-SQL_QUERY-1E16A453C0FC22 .data_base/asgard.sql:17707 READS access to dav_casos | EV-SQL_QUERY-C8AB19C9274D78 .data_base/asgard.sql:17755 READS access to dav_casos | EV-SQL_QUERY-85B23A1F6B1886 .data_base/asgard.sql:17773 READS access to dav_casosprevios | EV-SQL_QUERY-A3D8E3282D4ABA .data_base/asgard.sql:17773 READS access to dav_casos | EV-SQL_QUERY-1A08C59D5D207E .data_base/asgard.sql:17815 READS access to dav_casostarea | EV-SQL_QUERY-F5AD1D6FB7CE71 .data_base/asgard.sql:17821 READS access to dav_casos | EV-SQL_QUERY-21DBC002504852 .data_base/asgard.sql:17827 READS access to dav_casos | EV-SQL_QUERY-F810E95BCF97F6 .data_base/asgard.sql:17839 READS access to dav_casos | EV-SQL_QUERY-6078F1BF55EFAA .data_base/asgard.sql:17875 READS access to dav_casos | EV-SQL_QUERY-A3EEC206C5E6EE .data_base/asgard.sql:17881 READS access to dav_casos | EV-SQL_QUERY-CE70168053BD60 .data_base/asgard.sql:17887 READS access to dav_casos | EV-SQL_QUERY-510EF36FB05331 .data_base/asgard.sql:17893 READS access to dav_casosprevios | EV-SQL_QUERY-5EE6AF5366A82A .data_base/asgard.sql:17893 READS access to dav_casos | EV-SQL_QUERY-BB76D27B1C1433 .data_base/asgard.sql:17917 READS access to dav_casos | EV-SQL_QUERY-D9DF6CBD08D688 .data_base/asgard.sql:17917 READS access to dav_casosprevios | EV-SQL_QUERY-1EE354C2A5DD75 .data_base/asgard.sql:17941 READS access to dav_casosprevios,23,3,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
