domain,table,field,field_type,sensitivity,flow_role,semantic_description,contexts,evidence_refs,validation_status
vehicle-import-management,dav_historialmodificacionvehiculos,idcargado,int,BUSINESS_DATA,Referencia funcional que vincula el flujo con otra entidad/catalogo.,"En `dav_historialmodificacionvehiculos`, campo obligatorio del dominio dav. Identificador o clave foranea candidata que referencia carga transportada o unidad operativa de transporte. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: int.",El sistema asigna un identificador de carga (`idcargado`) y valida cada chasis. | VIM-BR-003 | La carga masiva genera un `idcargado` comun para agrupar filas de un mismo Excel.,index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_historialmodificacionvehiculos,mensaje,text CHARACTER SET utf8mb4,BUSINESS_DATA,Campo de soporte funcional mencionado en datos/reglas del flujo.,"En `dav_historialmodificacionvehiculos`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: text CHARACTER SET utf8mb4.","- Las filas con observaciones quedan identificadas por mensaje y no deben aplicarse como actualizacion valida. | El sistema registra cada fila en `dav_historialmodificacionvehiculos` con mensaje de observacion cuando aplica. | El sistema aplica solo filas sin mensaje: - FOB/flete en `dav_casos`. | VIM-BR-004 | Una fila con chasis no encontrado recibe mensaje de observacion y no debe aplicarse como modificacion valida. | `dav_vehiculosprevios` | Vehiculos previos de solicitud; contiene chasis, pedido, BL, producto, marca, clase, origen, FOB, error, mensaje e id de solicitud previa.",index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_historialmodificacionvehiculos,numero_solicitud,int,PERSONAL_OR_CONTACT_DATA,Campo de soporte funcional mencionado en datos/reglas del flujo.,"En `dav_historialmodificacionvehiculos`, campo opcional o nullable del dominio dav. Identificador fiscal o personal usado para reconocimiento legal/tributario. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: int.",G | `numero_solicitud` | Solicitud destino para movimiento cuando aplica.,index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_historialmodificacionvehiculos,pedido,varchar(255) CHARACTER SET utf8mb4,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_historialmodificacionvehiculos`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: varchar(255) CHARACTER SET utf8mb4.","Objetivo de negocio candidato: permitir cargar vehiculos asociados a solicitudes previas, validar unidades y documentos DAM antes del envio, y modificar masivamente datos economicos, pedido/posicion/valoracion o solicitud asociada usando el chasis como identificador operativo. | El usuario carga un Excel con columnas de chasis, FOB, flete, pedido, posicion, valoracion y numero de solicitud. | - pedido/posicion/valoracion en `dav_partidas`. | VIM-BR-005 | Si `camposmodificar` es 0 o 2, se actualizan pedido, posicion y valoracion en partidas. | `dav_vehiculosprevios` | Vehiculos previos de solicitud; contiene chasis, pedido, BL, producto, marca, clase, origen, FOB, error, mensaje e id de solicitud previa.",index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_historialmodificacionvehiculos,posicion,varchar(10) CHARACTER SET utf8mb4,PERSONAL_OR_CONTACT_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_historialmodificacionvehiculos`, campo opcional o nullable del dominio dav. Identificador fiscal o personal usado para reconocimiento legal/tributario. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: varchar(10) CHARACTER SET utf8mb4.","Objetivo de negocio candidato: permitir cargar vehiculos asociados a solicitudes previas, validar unidades y documentos DAM antes del envio, y modificar masivamente datos economicos, pedido/posicion/valoracion o solicitud asociada usando el chasis como identificador operativo. | El usuario carga un Excel con columnas de chasis, FOB, flete, pedido, posicion, valoracion y numero de solicitud. | - pedido/posicion/valoracion en `dav_partidas`. | VIM-BR-005 | Si `camposmodificar` es 0 o 2, se actualizan pedido, posicion y valoracion en partidas. | `dav_partidas` | Partidas donde se actualizan pedido, posicion y valoracion por chasis.",index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_historialmodificacionvehiculos,valorFOB,"decimal(13, 2)",FINANCIAL_OR_COMMERCIAL,"Valor economico usado en calculos, liquidaciones, conciliacion o reporteria.","En `dav_historialmodificacionvehiculos`, campo opcional o nullable del dominio dav. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: decimal(13, 2).",B | `valorFOB` | Nuevo valor FOB para caso.,index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_historialmodificacionvehiculos,valoracion,varchar(255) CHARACTER SET utf8mb4,PERSONAL_OR_CONTACT_DATA,"Valor economico usado en calculos, liquidaciones, conciliacion o reporteria.","En `dav_historialmodificacionvehiculos`, campo opcional o nullable del dominio dav. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: varchar(255) CHARACTER SET utf8mb4.","Objetivo de negocio candidato: permitir cargar vehiculos asociados a solicitudes previas, validar unidades y documentos DAM antes del envio, y modificar masivamente datos economicos, pedido/posicion/valoracion o solicitud asociada usando el chasis como identificador operativo. | El usuario carga un Excel con columnas de chasis, FOB, flete, pedido, posicion, valoracion y numero de solicitud. | - pedido/posicion/valoracion en `dav_partidas`. | VIM-BR-005 | Si `camposmodificar` es 0 o 2, se actualizan pedido, posicion y valoracion en partidas. | `dav_partidas` | Partidas donde se actualizan pedido, posicion y valoracion por chasis.",index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_partidas,pedido,varchar(255) CHARACTER SET latin1,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_partidas`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: partidas o lineas declarativas dentro de un tramite aduanero, partida o linea declarativa dentro de un tramite aduanero. Tipo fisico: varchar(255) CHARACTER SET latin1.","Objetivo de negocio candidato: permitir cargar vehiculos asociados a solicitudes previas, validar unidades y documentos DAM antes del envio, y modificar masivamente datos economicos, pedido/posicion/valoracion o solicitud asociada usando el chasis como identificador operativo. | El usuario carga un Excel con columnas de chasis, FOB, flete, pedido, posicion, valoracion y numero de solicitud. | - pedido/posicion/valoracion en `dav_partidas`. | VIM-BR-005 | Si `camposmodificar` es 0 o 2, se actualizan pedido, posicion y valoracion en partidas. | `dav_vehiculosprevios` | Vehiculos previos de solicitud; contiene chasis, pedido, BL, producto, marca, clase, origen, FOB, error, mensaje e id de solicitud previa.",index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_partidas,posicion,varchar(10) CHARACTER SET latin1,PERSONAL_OR_CONTACT_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_partidas`, campo opcional o nullable del dominio dav. Identificador fiscal o personal usado para reconocimiento legal/tributario. Se interpreta dentro de: partidas o lineas declarativas dentro de un tramite aduanero, partida o linea declarativa dentro de un tramite aduanero. Tipo fisico: varchar(10) CHARACTER SET latin1.","Objetivo de negocio candidato: permitir cargar vehiculos asociados a solicitudes previas, validar unidades y documentos DAM antes del envio, y modificar masivamente datos economicos, pedido/posicion/valoracion o solicitud asociada usando el chasis como identificador operativo. | El usuario carga un Excel con columnas de chasis, FOB, flete, pedido, posicion, valoracion y numero de solicitud. | - pedido/posicion/valoracion en `dav_partidas`. | VIM-BR-005 | Si `camposmodificar` es 0 o 2, se actualizan pedido, posicion y valoracion en partidas. | `dav_partidas` | Partidas donde se actualizan pedido, posicion y valoracion por chasis.",index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_partidas,valorFOB,"decimal(13, 3)",FINANCIAL_OR_COMMERCIAL,"Valor economico usado en calculos, liquidaciones, conciliacion o reporteria.","En `dav_partidas`, campo opcional o nullable del dominio dav. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: partidas o lineas declarativas dentro de un tramite aduanero, partida o linea declarativa dentro de un tramite aduanero. Tipo fisico: decimal(13, 3).",B | `valorFOB` | Nuevo valor FOB para caso.,index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_partidas,valoracion,varchar(255) CHARACTER SET latin1,PERSONAL_OR_CONTACT_DATA,"Valor economico usado en calculos, liquidaciones, conciliacion o reporteria.","En `dav_partidas`, campo opcional o nullable del dominio dav. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: partidas o lineas declarativas dentro de un tramite aduanero, partida o linea declarativa dentro de un tramite aduanero. Tipo fisico: varchar(255) CHARACTER SET latin1.","Objetivo de negocio candidato: permitir cargar vehiculos asociados a solicitudes previas, validar unidades y documentos DAM antes del envio, y modificar masivamente datos economicos, pedido/posicion/valoracion o solicitud asociada usando el chasis como identificador operativo. | El usuario carga un Excel con columnas de chasis, FOB, flete, pedido, posicion, valoracion y numero de solicitud. | - pedido/posicion/valoracion en `dav_partidas`. | VIM-BR-005 | Si `camposmodificar` es 0 o 2, se actualizan pedido, posicion y valoracion en partidas. | `dav_partidas` | Partidas donde se actualizan pedido, posicion y valoracion por chasis.",index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_vehiculosprevios,carpeta,int,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_vehiculosprevios`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: int.","- Carga de Excel de modificacion de vehiculos, donde las filas quedan en staging y luego se confirman para actualizar carpetas, casos previos y lotes SOAT. | - Proceso documental/aduanero: consume las marcas de DAM, carpeta y aprobacion derivadas de vehiculos. | - La solicitud previa se marca con `dam`, `fechacargavehiculos`, `fechacargavehiculosdam`, `fechafin`, `carpeta` o `fechaaprobacion` segun reglas del flujo. | En variantes `requiereSoloAp`, si no hay vehiculos, el sistema puede marcar carpeta y fecha de aprobacion. | VIM-BR-009 | Si una carpeta ya no permite solo AP, la solicitud no puede actualizarse desde este flujo.",index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_vehiculosprevios,chasis,varchar(50) CHARACTER SET latin1,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_vehiculosprevios`, campo opcional o nullable del dominio dav. Identificador vehicular usado para trazabilidad de importacion, inventario o facturacion. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: varchar(50) CHARACTER SET latin1.","# Vehicle Import Management - Process Definition Estado: INFERRED_DRAFT_REVIEW_REQUIRED Idioma de negocio: Spanish ## Proceso Candidato Nombre: Importacion, validacion y mantenimiento de vehiculos por chasis. | Objetivo de negocio candidato: permitir cargar vehiculos asociados a solicitudes previas, validar unidades y documentos DAM antes del envio, y modificar masivamente datos economicos, pedido/posicion/valoracion o solicitud asociada usando el chasis como identificador operativo. | - ASGARD: valida chasis, solicitud destino, DAM, errores de vehiculo, fechas AP, lotes SOAT y persistencia. | El sistema registra los chasis asociados al codigo de documento. | ## Flujo B - Modificacion Masiva por Chasis 1.",index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_vehiculosprevios,pedido,varchar(50) CHARACTER SET latin1,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_vehiculosprevios`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: varchar(50) CHARACTER SET latin1.","Objetivo de negocio candidato: permitir cargar vehiculos asociados a solicitudes previas, validar unidades y documentos DAM antes del envio, y modificar masivamente datos economicos, pedido/posicion/valoracion o solicitud asociada usando el chasis como identificador operativo. | El usuario carga un Excel con columnas de chasis, FOB, flete, pedido, posicion, valoracion y numero de solicitud. | - pedido/posicion/valoracion en `dav_partidas`. | VIM-BR-005 | Si `camposmodificar` es 0 o 2, se actualizan pedido, posicion y valoracion en partidas. | `dav_vehiculosprevios` | Vehiculos previos de solicitud; contiene chasis, pedido, BL, producto, marca, clase, origen, FOB, error, mensaje e id de solicitud previa.",index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_vehiculosprevios,posicion,varchar(255) CHARACTER SET latin1,PERSONAL_OR_CONTACT_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_vehiculosprevios`, campo opcional o nullable del dominio dav. Identificador fiscal o personal usado para reconocimiento legal/tributario. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: varchar(255) CHARACTER SET latin1.","Objetivo de negocio candidato: permitir cargar vehiculos asociados a solicitudes previas, validar unidades y documentos DAM antes del envio, y modificar masivamente datos economicos, pedido/posicion/valoracion o solicitud asociada usando el chasis como identificador operativo. | El usuario carga un Excel con columnas de chasis, FOB, flete, pedido, posicion, valoracion y numero de solicitud. | - pedido/posicion/valoracion en `dav_partidas`. | VIM-BR-005 | Si `camposmodificar` es 0 o 2, se actualizan pedido, posicion y valoracion en partidas. | `dav_partidas` | Partidas donde se actualizan pedido, posicion y valoracion por chasis.",index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_vehiculosprevios,valorFOB,"decimal(13, 2)",FINANCIAL_OR_COMMERCIAL,"Valor economico usado en calculos, liquidaciones, conciliacion o reporteria.","En `dav_vehiculosprevios`, campo opcional o nullable del dominio dav. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: decimal(13, 2).",B | `valorFOB` | Nuevo valor FOB para caso.,index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,dav_vehiculosprevios,valoracion,varchar(255) CHARACTER SET latin1,PERSONAL_OR_CONTACT_DATA,"Valor economico usado en calculos, liquidaciones, conciliacion o reporteria.","En `dav_vehiculosprevios`, campo opcional o nullable del dominio dav. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: varchar(255) CHARACTER SET latin1.","Objetivo de negocio candidato: permitir cargar vehiculos asociados a solicitudes previas, validar unidades y documentos DAM antes del envio, y modificar masivamente datos economicos, pedido/posicion/valoracion o solicitud asociada usando el chasis como identificador operativo. | El usuario carga un Excel con columnas de chasis, FOB, flete, pedido, posicion, valoracion y numero de solicitud. | - pedido/posicion/valoracion en `dav_partidas`. | VIM-BR-005 | Si `camposmodificar` es 0 o 2, se actualizan pedido, posicion y valoracion en partidas. | `dav_partidas` | Partidas donde se actualizan pedido, posicion y valoracion por chasis.",index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,soat_loteitems,fecha,timestamp,BUSINESS_DATA,"Fecha/hora de evento del flujo; sirve para orden, plazo, vencimiento o auditoria.","En `soat_loteitems`, campo opcional o nullable del dominio transversal. Fecha de evento, hito, emision, recepcion, vencimiento o registro operacional. Se interpreta dentro de: Tabla transversal o legacy sin prefijo funcional inequivoco. Tipo fisico: timestamp.","- ASGARD: valida chasis, solicitud destino, DAM, errores de vehiculo, fechas AP, lotes SOAT y persistencia. | - La solicitud previa se marca con `dam`, `fechacargavehiculos`, `fechacargavehiculosdam`, `fechafin`, `carpeta` o `fechaaprobacion` segun reglas del flujo. | El sistema actualiza fechas y marcadores de la solicitud previa. | En variantes `requiereSoloAp`, si no hay vehiculos, el sistema puede marcar carpeta y fecha de aprobacion. | Si la operacion es de cambio de solicitud, valida la solicitud destino, estado de envio, fechas AP y estado del vehiculo origen.",index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
