table,column,data_type,nullable,default,key_role,technical_description,business_description,description_source,validation_status,business_rule,check_constraints,allowed_values,sensitivity,source,line,evidence_id
dav_tipodeclaracion,obligatoriovehiculos,int,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodeclaracion.obligatoriovehiculos declared as int,"En `dav_tipodeclaracion`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10194,DB-COLUMN-D307D6EFE23214
dav_tipodeterioro,idtipodeterioro,int,NO,,PRIMARY_KEY,Column dav_tipodeterioro.idtipodeterioro declared as int,"En `dav_tipodeterioro`, campo obligatorio del dominio dav. Identificador o clave foranea candidata que referencia tipo/clasificador que parametriza la regla o pantalla. Se interpreta dentro de: tipo/clasificador que parametriza la regla o pantalla. Actua como clave primaria del registro. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10203,DB-COLUMN-0BD8439160FCB8
dav_tipodeterioro,tipodeterioro,varchar(150) CHARACTER SET latin1,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodeterioro.tipodeterioro declared as varchar(150) CHARACTER SET latin1,"En `dav_tipodeterioro`, campo opcional o nullable del dominio dav. Clasificador funcional usado para aplicar reglas, filtros o variantes de pantalla. Se interpreta dentro de: tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(150) CHARACTER SET latin1.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10204,DB-COLUMN-0B6ABBEEFA0C54
dav_tipodoc,idtipodoc,int,NO,,PRIMARY_KEY,Column dav_tipodoc.idtipodoc declared as int,"En `dav_tipodoc`, campo obligatorio del dominio dav. Identificador o clave foranea candidata que referencia tipo/clasificador que parametriza la regla o pantalla. Se interpreta dentro de: tipo/clasificador que parametriza la regla o pantalla. Actua como clave primaria del registro. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10213,DB-COLUMN-5C079C1BB8201A
dav_tipodoc,iddav,varchar(20) CHARACTER SET latin1,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodoc.iddav declared as varchar(20) CHARACTER SET latin1,"En `dav_tipodoc`, campo opcional o nullable del dominio dav. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(20) CHARACTER SET latin1.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10214,DB-COLUMN-6E1C41B974830B
dav_tipodoc,tipodoc,varchar(200) CHARACTER SET latin1,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodoc.tipodoc declared as varchar(200) CHARACTER SET latin1,"En `dav_tipodoc`, campo opcional o nullable del dominio dav. Clasificador funcional usado para aplicar reglas, filtros o variantes de pantalla. Se interpreta dentro de: tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(200) CHARACTER SET latin1.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10215,DB-COLUMN-7DDE5ED78A7BA6
dav_tipodoc,tipodocdam,varchar(200) CHARACTER SET latin1,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodoc.tipodocdam declared as varchar(200) CHARACTER SET latin1,"En `dav_tipodoc`, campo opcional o nullable del dominio dav. Clasificador funcional usado para aplicar reglas, filtros o variantes de pantalla. Se interpreta dentro de: tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(200) CHARACTER SET latin1.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10216,DB-COLUMN-D9627CDA3C70C7
dav_tipodoc,id_OVP,int,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodoc.id_OVP declared as int,"En `dav_tipodoc`, campo opcional o nullable del dominio dav. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10217,DB-COLUMN-996BB778DD5644
dav_tipodocembarque,idtipodocembarque,int,NO,,PRIMARY_KEY,Column dav_tipodocembarque.idtipodocembarque declared as int,"En `dav_tipodocembarque`, campo obligatorio del dominio dav. Identificador o clave foranea candidata que referencia embarque o movimiento logistico/aduanero, tipo/clasificador que parametriza la regla o pantalla. Se interpreta dentro de: embarque o movimiento logistico/aduanero, tipo/clasificador que parametriza la regla o pantalla. Actua como clave primaria del registro. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10226,DB-COLUMN-4F1827D55B488A
dav_tipodocembarque,codigo,varchar(20) CHARACTER SET latin1,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocembarque.codigo declared as varchar(20) CHARACTER SET latin1,"En `dav_tipodocembarque`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: embarque o movimiento logistico/aduanero, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(20) CHARACTER SET latin1.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10227,DB-COLUMN-04B743F1E23D49
dav_tipodocembarque,tipodocembarque,varchar(250) CHARACTER SET latin1,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocembarque.tipodocembarque declared as varchar(250) CHARACTER SET latin1,"En `dav_tipodocembarque`, campo opcional o nullable del dominio dav. Clasificador funcional usado para aplicar reglas, filtros o variantes de pantalla. Se interpreta dentro de: embarque o movimiento logistico/aduanero, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(250) CHARACTER SET latin1.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10228,DB-COLUMN-78E83E13900323
dav_tipodocembarque,idmodotransporte,int,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocembarque.idmodotransporte declared as int,"En `dav_tipodocembarque`, campo opcional o nullable del dominio dav. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: embarque o movimiento logistico/aduanero, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10229,DB-COLUMN-07B2DB001E95A8
dav_tipodocumento,idtipodocumento,int,NO,,PRIMARY_KEY,Column dav_tipodocumento.idtipodocumento declared as int,"En `dav_tipodocumento`, campo obligatorio del dominio dav. Identificador o clave foranea candidata que referencia documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Actua como clave primaria del registro. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],DOCUMENT_OR_FILE_REFERENCE,.data_base/asgard.sql,10238,DB-COLUMN-76F47170A846A6
dav_tipodocumento,codigo,varchar(20) CHARACTER SET utf8mb3,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocumento.codigo declared as varchar(20) CHARACTER SET utf8mb3,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(20) CHARACTER SET utf8mb3.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10239,DB-COLUMN-BF4F0929F611DD
dav_tipodocumento,codigosuma,varchar(20) CHARACTER SET utf8mb3,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocumento.codigosuma declared as varchar(20) CHARACTER SET utf8mb3,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(20) CHARACTER SET utf8mb3.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10240,DB-COLUMN-913C010F508759
dav_tipodocumento,tipodocumento,varchar(250) CHARACTER SET utf8mb3,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocumento.tipodocumento declared as varchar(250) CHARACTER SET utf8mb3,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Clasificador funcional usado para aplicar reglas, filtros o variantes de pantalla. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(250) CHARACTER SET utf8mb3.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],DOCUMENT_OR_FILE_REFERENCE,.data_base/asgard.sql,10241,DB-COLUMN-69068313EA4F64
dav_tipodocumento,tipodocumentosuma,varchar(255) CHARACTER SET utf8mb3,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocumento.tipodocumentosuma declared as varchar(255) CHARACTER SET utf8mb3,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Clasificador funcional usado para aplicar reglas, filtros o variantes de pantalla. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(255) CHARACTER SET utf8mb3.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],DOCUMENT_OR_FILE_REFERENCE,.data_base/asgard.sql,10242,DB-COLUMN-735AFB3E6F2C0E
dav_tipodocumento,idemisor,int,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocumento.idemisor declared as int,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10243,DB-COLUMN-664AF831926557
dav_tipodocumento,fechaplazo,int,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocumento.fechaplazo declared as int,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Fecha de evento, hito, emision, recepcion, vencimiento o registro operacional. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10244,DB-COLUMN-086F3F1FFD9766
dav_tipodocumento,diasplazodefault,int,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocumento.diasplazodefault declared as int,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10245,DB-COLUMN-9240FB1B89B144
dav_tipodocumento,importe,int,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocumento.importe declared as int,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Valor monetario o numerico usado en calculos, costos, conciliaciones, liquidaciones o reportes. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,10246,DB-COLUMN-71A5B9EFB06A27
dav_tipodocumento,flete,int,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocumento.flete declared as int,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10247,DB-COLUMN-E20EA0BD419591
dav_tipodocumento,seguro,int,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocumento.seguro declared as int,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10248,DB-COLUMN-D4A120715A7685
dav_tipodocumento,original,int,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocumento.original declared as int,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10249,DB-COLUMN-9358CD952B27D9
dav_tipodocumento,items,int,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocumento.items declared as int,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10250,DB-COLUMN-0E916BD5052238
dav_tipodocumento,autocompletar,int,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocumento.autocompletar declared as int,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10251,DB-COLUMN-D14D114F288695
dav_tipodocumento,orden,int,YES_OR_UNSPECIFIED,NULL,,Column dav_tipodocumento.orden declared as int,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10252,DB-COLUMN-52FAC8341C391F
dav_tipodocumento,activo,int,YES_OR_UNSPECIFIED,1,,Column dav_tipodocumento.activo declared as int,"En `dav_tipodocumento`, campo opcional o nullable del dominio dav. Estado o bandera que controla si el registro esta activo, visible o en una fase concreta del proceso. Se interpreta dentro de: documento o soporte asociado al expediente, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10253,DB-COLUMN-868559F5A57DEF
dav_tipoerror,idtipoerror,int,NO,,PRIMARY_KEY,Column dav_tipoerror.idtipoerror declared as int,"En `dav_tipoerror`, campo obligatorio del dominio dav. Identificador o clave foranea candidata que referencia tipo/clasificador que parametriza la regla o pantalla. Se interpreta dentro de: tipo/clasificador que parametriza la regla o pantalla. Actua como clave primaria del registro. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10264,DB-COLUMN-C14A22B42E558F
dav_tipoerror,tipoerror,varchar(150) CHARACTER SET latin1,YES_OR_UNSPECIFIED,NULL,,Column dav_tipoerror.tipoerror declared as varchar(150) CHARACTER SET latin1,"En `dav_tipoerror`, campo opcional o nullable del dominio dav. Clasificador funcional usado para aplicar reglas, filtros o variantes de pantalla. Se interpreta dentro de: tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(150) CHARACTER SET latin1.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10265,DB-COLUMN-6AC8957FC5083E
dav_tipofactura,idtipofactura,int,NO,,PRIMARY_KEY,Column dav_tipofactura.idtipofactura declared as int,"En `dav_tipofactura`, campo obligatorio del dominio dav. Identificador o clave foranea candidata que referencia factura o documento economico/comercial, tipo/clasificador que parametriza la regla o pantalla. Se interpreta dentro de: factura o documento economico/comercial, tipo/clasificador que parametriza la regla o pantalla. Actua como clave primaria del registro. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10274,DB-COLUMN-CE8E52EE7DA54B
dav_tipofactura,tipofactura,varchar(50) CHARACTER SET latin1,YES_OR_UNSPECIFIED,NULL,,Column dav_tipofactura.tipofactura declared as varchar(50) CHARACTER SET latin1,"En `dav_tipofactura`, campo opcional o nullable del dominio dav. Clasificador funcional usado para aplicar reglas, filtros o variantes de pantalla. Se interpreta dentro de: factura o documento economico/comercial, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(50) CHARACTER SET latin1.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10275,DB-COLUMN-83914C1DF6A063
dav_tipoincobrables,idtipoincobrables,int,NO,,PRIMARY_KEY,Column dav_tipoincobrables.idtipoincobrables declared as int,"En `dav_tipoincobrables`, campo obligatorio del dominio dav. Identificador o clave foranea candidata que referencia tipo/clasificador que parametriza la regla o pantalla. Se interpreta dentro de: tipo/clasificador que parametriza la regla o pantalla. Actua como clave primaria del registro. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10284,DB-COLUMN-79CE617E460C85
dav_tipoincobrables,tipoincobrables,varchar(100) CHARACTER SET latin1,YES_OR_UNSPECIFIED,NULL,,Column dav_tipoincobrables.tipoincobrables declared as varchar(100) CHARACTER SET latin1,"En `dav_tipoincobrables`, campo opcional o nullable del dominio dav. Clasificador funcional usado para aplicar reglas, filtros o variantes de pantalla. Se interpreta dentro de: tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(100) CHARACTER SET latin1.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10285,DB-COLUMN-3323C388AB6D9E
dav_tipomercancia,idtipomercancia,int,NO,,PRIMARY_KEY,Column dav_tipomercancia.idtipomercancia declared as int,"En `dav_tipomercancia`, campo obligatorio del dominio dav. Identificador o clave foranea candidata que referencia mercancia o item objeto de transporte/declaracion, tipo/clasificador que parametriza la regla o pantalla. Se interpreta dentro de: mercancia o item objeto de transporte/declaracion, tipo/clasificador que parametriza la regla o pantalla. Actua como clave primaria del registro. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],PERSONAL_OR_CONTACT_DATA,.data_base/asgard.sql,10294,DB-COLUMN-301AE173D2EC64
dav_tipomercancia,iddav,varchar(5) CHARACTER SET latin1,YES_OR_UNSPECIFIED,NULL,,Column dav_tipomercancia.iddav declared as varchar(5) CHARACTER SET latin1,"En `dav_tipomercancia`, campo opcional o nullable del dominio dav. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: mercancia o item objeto de transporte/declaracion, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(5) CHARACTER SET latin1.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10295,DB-COLUMN-4ADCBE08398F4C
dav_tipomercancia,iddam,int,YES_OR_UNSPECIFIED,NULL,,Column dav_tipomercancia.iddam declared as int,"En `dav_tipomercancia`, campo opcional o nullable del dominio dav. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: mercancia o item objeto de transporte/declaracion, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],BUSINESS_DATA,.data_base/asgard.sql,10296,DB-COLUMN-881E9AEBE50074
dav_tipomercancia,tipomercancia,varchar(150) CHARACTER SET latin1,YES_OR_UNSPECIFIED,NULL,,Column dav_tipomercancia.tipomercancia declared as varchar(150) CHARACTER SET latin1,"En `dav_tipomercancia`, campo opcional o nullable del dominio dav. Clasificador funcional usado para aplicar reglas, filtros o variantes de pantalla. Se interpreta dentro de: mercancia o item objeto de transporte/declaracion, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(150) CHARACTER SET latin1.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],PERSONAL_OR_CONTACT_DATA,.data_base/asgard.sql,10297,DB-COLUMN-188BAFF2B33565
dav_tiponotasdebito,idtiponotasdebito,int,NO,,PRIMARY_KEY,Column dav_tiponotasdebito.idtiponotasdebito declared as int,"En `dav_tiponotasdebito`, campo obligatorio del dominio dav. Identificador o clave foranea candidata que referencia tipo/clasificador que parametriza la regla o pantalla. Se interpreta dentro de: tipo/clasificador que parametriza la regla o pantalla. Actua como clave primaria del registro. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,10306,DB-COLUMN-5829E5D99DA8BD
dav_tiponotasdebito,tiponotasdebito,varchar(50) CHARACTER SET utf8mb3,YES_OR_UNSPECIFIED,NULL,,Column dav_tiponotasdebito.tiponotasdebito declared as varchar(50) CHARACTER SET utf8mb3,"En `dav_tiponotasdebito`, campo opcional o nullable del dominio dav. Clasificador funcional usado para aplicar reglas, filtros o variantes de pantalla. Se interpreta dentro de: tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(50) CHARACTER SET utf8mb3.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,10307,DB-COLUMN-4419D20F28EE86
dav_tiponotasvalor,idtiponotasvalor,int,NO,,PRIMARY_KEY,Column dav_tiponotasvalor.idtiponotasvalor declared as int,"En `dav_tiponotasvalor`, campo obligatorio del dominio dav. Identificador o clave foranea candidata que referencia valor declarado, calculado o parametrico, tipo/clasificador que parametriza la regla o pantalla. Se interpreta dentro de: valor declarado, calculado o parametrico, tipo/clasificador que parametriza la regla o pantalla. Actua como clave primaria del registro. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,10316,DB-COLUMN-C4950908AC5588
dav_tiponotasvalor,tiponotasvalor,varchar(100) CHARACTER SET latin1,YES_OR_UNSPECIFIED,NULL,,Column dav_tiponotasvalor.tiponotasvalor declared as varchar(100) CHARACTER SET latin1,"En `dav_tiponotasvalor`, campo opcional o nullable del dominio dav. Clasificador funcional usado para aplicar reglas, filtros o variantes de pantalla. Se interpreta dentro de: valor declarado, calculado o parametrico, tipo/clasificador que parametriza la regla o pantalla. Tipo fisico: varchar(100) CHARACTER SET latin1.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],FINANCIAL_OR_COMMERCIAL,.data_base/asgard.sql,10317,DB-COLUMN-0528C3723ED681
dav_tipooperacion,idtipooperacion,int,NO,,PRIMARY_KEY,Column dav_tipooperacion.idtipooperacion declared as int,"En `dav_tipooperacion`, campo obligatorio del dominio dav. Identificador o clave foranea candidata que referencia tipo/clasificador que parametriza la regla o pantalla. Se interpreta dentro de: tipo/clasificador que parametriza la regla o pantalla. Actua como clave primaria del registro. Tipo fisico: int.",SEMANTIC_REVERSE_ENGINEERING_CANDIDATE,SEMANTIC_INFERENCE_REVIEW_REQUIRED,,[],[],PERSONAL_OR_CONTACT_DATA,.data_base/asgard.sql,10326,DB-COLUMN-AB8A74433B63A1
