from,to,type,source,line,confidence,evidence_ids
FILE:.data_base/asgard.sql,DATA:inventario_registros_partes_mercancia,reads,.data_base/asgard.sql,17911,observed_ddl_or_sql,"[""EV-SQL_QUERY-052C5003881F13"", ""EV-SQL_QUERY-18F451480A8C8B"", ""EV-SQL_QUERY-23758555B30EC1"", ""EV-SQL_QUERY-2653B7D928E146"", ""EV-SQL_QUERY-38BFDB6D8D599D"", ""EV-SQL_QUERY-3D40D04D5139BE"", ""EV-SQL_QUERY-3F86A99037FBD2"", ""EV-SQL_QUERY-4FDCFEE6A19059"", ""EV-SQL_QUERY-70CF5969BAAF19"", ""EV-SQL_QUERY-70CF5969BAAF19"", ""EV-SQL_QUERY-7828A7CE1691C8"", ""EV-SQL_QUERY-81A7D6D75D5FBF"", ""EV-SQL_QUERY-924CF610A7AB58"", ""EV-SQL_QUERY-9302CB39C91E4C"", ""EV-SQL_QUERY-A130B9DD33511E"", ""EV-SQL_QUERY-B0309062D9B61E"", ""EV-SQL_QUERY-B0309062D9B61E"", ""EV-SQL_QUERY-B0626BF90E0E0C"", ""EV-SQL_QUERY-B0626BF90E0E0C"", ""EV-SQL_QUERY-B16E185B6EB5CE"", ""EV-SQL_QUERY-BD08EDAF4EFBF1"", ""EV-SQL_QUERY-BF697D91B12BA6"", ""EV-SQL_QUERY-BF697D91B12BA6"", ""EV-SQL_QUERY-BF697D91B12BA6"", ""EV-SQL_QUERY-D1E17FF0A5997D"", ""EV-SQL_QUERY-D1E17FF0A5997D"", ""EV-SQL_QUERY-DB28CBF9FC5D24"", ""EV-SQL_QUERY-DB28CBF9FC5D24"", ""EV-SQL_QUERY-E786EC26AC0B8A"", ""EV-SQL_QUERY-F5DBD3EDCF815E"", ""EV-SQL_QUERY-FF4617B1D1FB73""]"
FILE:.data_base/asgard.sql,DATA:inventario_registros_partes_mercancia,reads,.data_base/asgard.sql,45900,observed_ddl_or_sql,"[""EV-SQL_QUERY-E7B9D9090825C3""]"
FILE:.data_base/asgard.sql,DATA:inventario_registros_partes_mercancia,reads,.data_base/asgard.sql,45930,observed_ddl_or_sql,"[""EV-SQL_QUERY-B1B3598B7C056A""]"
FILE:.data_base/asgard.sql,DATA:inventario_registros_partes_mercancia,reads,.data_base/asgard.sql,46174,observed_ddl_or_sql,"[""EV-SQL_QUERY-9F1CD47A979474""]"
FILE:.data_base/asgard.sql,DATA:inventario_registros_partes_mercancia,writes,.data_base/asgard.sql,44246,observed_ddl_or_sql,"[""EV-SQL_QUERY-7E5FBB2766C0BB""]"
FILE:.data_base/asgard.sql,DATA:inventario_registros_ubicaciones_desperfectos,reads,.data_base/asgard.sql,17899,observed_ddl_or_sql,"[""EV-SQL_QUERY-03467962FF35C7"", ""EV-SQL_QUERY-0351BD791D9D66"", ""EV-SQL_QUERY-0B3C8EDA01E30B"", ""EV-SQL_QUERY-0D9D880E674185"", ""EV-SQL_QUERY-106F262234FD5A"", ""EV-SQL_QUERY-1770EAD03F3F7C"", ""EV-SQL_QUERY-1770EAD03F3F7C"", ""EV-SQL_QUERY-1DB2692DD2F8FF"", ""EV-SQL_QUERY-1DB2692DD2F8FF"", ""EV-SQL_QUERY-24B0AD5FA35366"", ""EV-SQL_QUERY-2C8AB67845E442"", ""EV-SQL_QUERY-2E303C72190EE5"", ""EV-SQL_QUERY-34C569902653BF"", ""EV-SQL_QUERY-45D8EF0F097AA5"", ""EV-SQL_QUERY-49359EEECA3B01"", ""EV-SQL_QUERY-51E819C2A5A0EA"", ""EV-SQL_QUERY-51E819C2A5A0EA"", ""EV-SQL_QUERY-529C143E3F1AB8"", ""EV-SQL_QUERY-6098B3D9EC5974"", ""EV-SQL_QUERY-6ABAD7C3CCFE1A"", ""EV-SQL_QUERY-7A724C87DB7E11"", ""EV-SQL_QUERY-7A724C87DB7E11"", ""EV-SQL_QUERY-7B4E7141FF9193"", ""EV-SQL_QUERY-7EC9946B05CAF6"", ""EV-SQL_QUERY-9CBA1507A34148"", ""EV-SQL_QUERY-9CBA1507A34148"", ""EV-SQL_QUERY-A368FE8315D856"", ""EV-SQL_QUERY-B4034BC68E382B"", ""EV-SQL_QUERY-B588273AFFA333"", ""EV-SQL_QUERY-B588273AFFA333"", ""EV-SQL_QUERY-B588273AFFA333"", ""EV-SQL_QUERY-ED181F38E852AA"", ""EV-SQL_QUERY-EDD3873755287A"", ""EV-SQL_QUERY-EDD3873755287A"", ""EV-SQL_QUERY-F0EFCCEF665D3B"", ""EV-SQL_QUERY-F57623AF9E34CA"", ""EV-SQL_QUERY-F8ABEBBFD6899E"", ""EV-SQL_QUERY-F8ABEBBFD6899E""]"
FILE:.data_base/asgard.sql,DATA:inventario_registros_ubicaciones_desperfectos,reads,.data_base/asgard.sql,17911,observed_ddl_or_sql,"[""EV-SQL_QUERY-052C5003881F13"", ""EV-SQL_QUERY-18F451480A8C8B"", ""EV-SQL_QUERY-23758555B30EC1"", ""EV-SQL_QUERY-2653B7D928E146"", ""EV-SQL_QUERY-38BFDB6D8D599D"", ""EV-SQL_QUERY-3D40D04D5139BE"", ""EV-SQL_QUERY-3F86A99037FBD2"", ""EV-SQL_QUERY-4FDCFEE6A19059"", ""EV-SQL_QUERY-70CF5969BAAF19"", ""EV-SQL_QUERY-70CF5969BAAF19"", ""EV-SQL_QUERY-7828A7CE1691C8"", ""EV-SQL_QUERY-81A7D6D75D5FBF"", ""EV-SQL_QUERY-924CF610A7AB58"", ""EV-SQL_QUERY-9302CB39C91E4C"", ""EV-SQL_QUERY-A130B9DD33511E"", ""EV-SQL_QUERY-B0309062D9B61E"", ""EV-SQL_QUERY-B0309062D9B61E"", ""EV-SQL_QUERY-B0626BF90E0E0C"", ""EV-SQL_QUERY-B0626BF90E0E0C"", ""EV-SQL_QUERY-B16E185B6EB5CE"", ""EV-SQL_QUERY-BD08EDAF4EFBF1"", ""EV-SQL_QUERY-BF697D91B12BA6"", ""EV-SQL_QUERY-BF697D91B12BA6"", ""EV-SQL_QUERY-BF697D91B12BA6"", ""EV-SQL_QUERY-D1E17FF0A5997D"", ""EV-SQL_QUERY-D1E17FF0A5997D"", ""EV-SQL_QUERY-DB28CBF9FC5D24"", ""EV-SQL_QUERY-DB28CBF9FC5D24"", ""EV-SQL_QUERY-E786EC26AC0B8A"", ""EV-SQL_QUERY-F5DBD3EDCF815E"", ""EV-SQL_QUERY-FF4617B1D1FB73""]"
FILE:.data_base/asgard.sql,DATA:inventario_registros_ubicaciones_desperfectos,reads,.data_base/asgard.sql,45937,observed_ddl_or_sql,"[""EV-SQL_QUERY-3761B57E135F5F""]"
FILE:.data_base/asgard.sql,DATA:inventario_registros_ubicaciones_desperfectos,reads,.data_base/asgard.sql,46178,observed_ddl_or_sql,"[""EV-SQL_QUERY-F261CDCADA7D1A""]"
FILE:.data_base/asgard.sql,DATA:inventario_tipos_contaminaciones,reads,.data_base/asgard.sql,44373,observed_ddl_or_sql,"[""EV-SQL_QUERY-002357EDCC0509""]"
FILE:.data_base/asgard.sql,DATA:inventario_tipos_contaminaciones,reads,.data_base/asgard.sql,44377,observed_ddl_or_sql,"[""EV-SQL_QUERY-EAED66B099ACF8""]"
FILE:.data_base/asgard.sql,DATA:inventario_tipos_desperfectos,reads,.data_base/asgard.sql,17899,observed_ddl_or_sql,"[""EV-SQL_QUERY-03467962FF35C7"", ""EV-SQL_QUERY-0351BD791D9D66"", ""EV-SQL_QUERY-0B3C8EDA01E30B"", ""EV-SQL_QUERY-0D9D880E674185"", ""EV-SQL_QUERY-106F262234FD5A"", ""EV-SQL_QUERY-1770EAD03F3F7C"", ""EV-SQL_QUERY-1770EAD03F3F7C"", ""EV-SQL_QUERY-1DB2692DD2F8FF"", ""EV-SQL_QUERY-1DB2692DD2F8FF"", ""EV-SQL_QUERY-24B0AD5FA35366"", ""EV-SQL_QUERY-2C8AB67845E442"", ""EV-SQL_QUERY-2E303C72190EE5"", ""EV-SQL_QUERY-34C569902653BF"", ""EV-SQL_QUERY-45D8EF0F097AA5"", ""EV-SQL_QUERY-49359EEECA3B01"", ""EV-SQL_QUERY-51E819C2A5A0EA"", ""EV-SQL_QUERY-51E819C2A5A0EA"", ""EV-SQL_QUERY-529C143E3F1AB8"", ""EV-SQL_QUERY-6098B3D9EC5974"", ""EV-SQL_QUERY-6ABAD7C3CCFE1A"", ""EV-SQL_QUERY-7A724C87DB7E11"", ""EV-SQL_QUERY-7A724C87DB7E11"", ""EV-SQL_QUERY-7B4E7141FF9193"", ""EV-SQL_QUERY-7EC9946B05CAF6"", ""EV-SQL_QUERY-9CBA1507A34148"", ""EV-SQL_QUERY-9CBA1507A34148"", ""EV-SQL_QUERY-A368FE8315D856"", ""EV-SQL_QUERY-B4034BC68E382B"", ""EV-SQL_QUERY-B588273AFFA333"", ""EV-SQL_QUERY-B588273AFFA333"", ""EV-SQL_QUERY-B588273AFFA333"", ""EV-SQL_QUERY-ED181F38E852AA"", ""EV-SQL_QUERY-EDD3873755287A"", ""EV-SQL_QUERY-EDD3873755287A"", ""EV-SQL_QUERY-F0EFCCEF665D3B"", ""EV-SQL_QUERY-F57623AF9E34CA"", ""EV-SQL_QUERY-F8ABEBBFD6899E"", ""EV-SQL_QUERY-F8ABEBBFD6899E""]"
FILE:.data_base/asgard.sql,DATA:inventario_tipos_desperfectos,reads,.data_base/asgard.sql,17911,observed_ddl_or_sql,"[""EV-SQL_QUERY-052C5003881F13"", ""EV-SQL_QUERY-18F451480A8C8B"", ""EV-SQL_QUERY-23758555B30EC1"", ""EV-SQL_QUERY-2653B7D928E146"", ""EV-SQL_QUERY-38BFDB6D8D599D"", ""EV-SQL_QUERY-3D40D04D5139BE"", ""EV-SQL_QUERY-3F86A99037FBD2"", ""EV-SQL_QUERY-4FDCFEE6A19059"", ""EV-SQL_QUERY-70CF5969BAAF19"", ""EV-SQL_QUERY-70CF5969BAAF19"", ""EV-SQL_QUERY-7828A7CE1691C8"", ""EV-SQL_QUERY-81A7D6D75D5FBF"", ""EV-SQL_QUERY-924CF610A7AB58"", ""EV-SQL_QUERY-9302CB39C91E4C"", ""EV-SQL_QUERY-A130B9DD33511E"", ""EV-SQL_QUERY-B0309062D9B61E"", ""EV-SQL_QUERY-B0309062D9B61E"", ""EV-SQL_QUERY-B0626BF90E0E0C"", ""EV-SQL_QUERY-B0626BF90E0E0C"", ""EV-SQL_QUERY-B16E185B6EB5CE"", ""EV-SQL_QUERY-BD08EDAF4EFBF1"", ""EV-SQL_QUERY-BF697D91B12BA6"", ""EV-SQL_QUERY-BF697D91B12BA6"", ""EV-SQL_QUERY-BF697D91B12BA6"", ""EV-SQL_QUERY-D1E17FF0A5997D"", ""EV-SQL_QUERY-D1E17FF0A5997D"", ""EV-SQL_QUERY-DB28CBF9FC5D24"", ""EV-SQL_QUERY-DB28CBF9FC5D24"", ""EV-SQL_QUERY-E786EC26AC0B8A"", ""EV-SQL_QUERY-F5DBD3EDCF815E"", ""EV-SQL_QUERY-FF4617B1D1FB73""]"
FILE:.data_base/asgard.sql,DATA:inventario_tipos_desperfectos,reads,.data_base/asgard.sql,45935,observed_ddl_or_sql,"[""EV-SQL_QUERY-5B63E89BB16676""]"
FILE:.data_base/asgard.sql,DATA:inventario_tipos_desperfectos,reads,.data_base/asgard.sql,46177,observed_ddl_or_sql,"[""EV-SQL_QUERY-BAC37E0628E0AE""]"
FILE:.data_base/asgard.sql,DATA:inventario_tipos_locales,reads,.data_base/asgard.sql,17899,observed_ddl_or_sql,"[""EV-SQL_QUERY-03467962FF35C7"", ""EV-SQL_QUERY-0351BD791D9D66"", ""EV-SQL_QUERY-0B3C8EDA01E30B"", ""EV-SQL_QUERY-0D9D880E674185"", ""EV-SQL_QUERY-106F262234FD5A"", ""EV-SQL_QUERY-1770EAD03F3F7C"", ""EV-SQL_QUERY-1770EAD03F3F7C"", ""EV-SQL_QUERY-1DB2692DD2F8FF"", ""EV-SQL_QUERY-1DB2692DD2F8FF"", ""EV-SQL_QUERY-24B0AD5FA35366"", ""EV-SQL_QUERY-2C8AB67845E442"", ""EV-SQL_QUERY-2E303C72190EE5"", ""EV-SQL_QUERY-34C569902653BF"", ""EV-SQL_QUERY-45D8EF0F097AA5"", ""EV-SQL_QUERY-49359EEECA3B01"", ""EV-SQL_QUERY-51E819C2A5A0EA"", ""EV-SQL_QUERY-51E819C2A5A0EA"", ""EV-SQL_QUERY-529C143E3F1AB8"", ""EV-SQL_QUERY-6098B3D9EC5974"", ""EV-SQL_QUERY-6ABAD7C3CCFE1A"", ""EV-SQL_QUERY-7A724C87DB7E11"", ""EV-SQL_QUERY-7A724C87DB7E11"", ""EV-SQL_QUERY-7B4E7141FF9193"", ""EV-SQL_QUERY-7EC9946B05CAF6"", ""EV-SQL_QUERY-9CBA1507A34148"", ""EV-SQL_QUERY-9CBA1507A34148"", ""EV-SQL_QUERY-A368FE8315D856"", ""EV-SQL_QUERY-B4034BC68E382B"", ""EV-SQL_QUERY-B588273AFFA333"", ""EV-SQL_QUERY-B588273AFFA333"", ""EV-SQL_QUERY-B588273AFFA333"", ""EV-SQL_QUERY-ED181F38E852AA"", ""EV-SQL_QUERY-EDD3873755287A"", ""EV-SQL_QUERY-EDD3873755287A"", ""EV-SQL_QUERY-F0EFCCEF665D3B"", ""EV-SQL_QUERY-F57623AF9E34CA"", ""EV-SQL_QUERY-F8ABEBBFD6899E"", ""EV-SQL_QUERY-F8ABEBBFD6899E""]"
FILE:.data_base/asgard.sql,DATA:inventario_tipos_locales,reads,.data_base/asgard.sql,17911,observed_ddl_or_sql,"[""EV-SQL_QUERY-052C5003881F13"", ""EV-SQL_QUERY-18F451480A8C8B"", ""EV-SQL_QUERY-23758555B30EC1"", ""EV-SQL_QUERY-2653B7D928E146"", ""EV-SQL_QUERY-38BFDB6D8D599D"", ""EV-SQL_QUERY-3D40D04D5139BE"", ""EV-SQL_QUERY-3F86A99037FBD2"", ""EV-SQL_QUERY-4FDCFEE6A19059"", ""EV-SQL_QUERY-70CF5969BAAF19"", ""EV-SQL_QUERY-70CF5969BAAF19"", ""EV-SQL_QUERY-7828A7CE1691C8"", ""EV-SQL_QUERY-81A7D6D75D5FBF"", ""EV-SQL_QUERY-924CF610A7AB58"", ""EV-SQL_QUERY-9302CB39C91E4C"", ""EV-SQL_QUERY-A130B9DD33511E"", ""EV-SQL_QUERY-B0309062D9B61E"", ""EV-SQL_QUERY-B0309062D9B61E"", ""EV-SQL_QUERY-B0626BF90E0E0C"", ""EV-SQL_QUERY-B0626BF90E0E0C"", ""EV-SQL_QUERY-B16E185B6EB5CE"", ""EV-SQL_QUERY-BD08EDAF4EFBF1"", ""EV-SQL_QUERY-BF697D91B12BA6"", ""EV-SQL_QUERY-BF697D91B12BA6"", ""EV-SQL_QUERY-BF697D91B12BA6"", ""EV-SQL_QUERY-D1E17FF0A5997D"", ""EV-SQL_QUERY-D1E17FF0A5997D"", ""EV-SQL_QUERY-DB28CBF9FC5D24"", ""EV-SQL_QUERY-DB28CBF9FC5D24"", ""EV-SQL_QUERY-E786EC26AC0B8A"", ""EV-SQL_QUERY-F5DBD3EDCF815E"", ""EV-SQL_QUERY-FF4617B1D1FB73""]"
FILE:.data_base/asgard.sql,DATA:inventario_tipos_locales,reads,.data_base/asgard.sql,46034,observed_ddl_or_sql,"[""EV-SQL_QUERY-E84CACF576010F""]"
FILE:.data_base/asgard.sql,DATA:inventario_ubicaciones_desperfectos,reads,.data_base/asgard.sql,17899,observed_ddl_or_sql,"[""EV-SQL_QUERY-03467962FF35C7"", ""EV-SQL_QUERY-0351BD791D9D66"", ""EV-SQL_QUERY-0B3C8EDA01E30B"", ""EV-SQL_QUERY-0D9D880E674185"", ""EV-SQL_QUERY-106F262234FD5A"", ""EV-SQL_QUERY-1770EAD03F3F7C"", ""EV-SQL_QUERY-1770EAD03F3F7C"", ""EV-SQL_QUERY-1DB2692DD2F8FF"", ""EV-SQL_QUERY-1DB2692DD2F8FF"", ""EV-SQL_QUERY-24B0AD5FA35366"", ""EV-SQL_QUERY-2C8AB67845E442"", ""EV-SQL_QUERY-2E303C72190EE5"", ""EV-SQL_QUERY-34C569902653BF"", ""EV-SQL_QUERY-45D8EF0F097AA5"", ""EV-SQL_QUERY-49359EEECA3B01"", ""EV-SQL_QUERY-51E819C2A5A0EA"", ""EV-SQL_QUERY-51E819C2A5A0EA"", ""EV-SQL_QUERY-529C143E3F1AB8"", ""EV-SQL_QUERY-6098B3D9EC5974"", ""EV-SQL_QUERY-6ABAD7C3CCFE1A"", ""EV-SQL_QUERY-7A724C87DB7E11"", ""EV-SQL_QUERY-7A724C87DB7E11"", ""EV-SQL_QUERY-7B4E7141FF9193"", ""EV-SQL_QUERY-7EC9946B05CAF6"", ""EV-SQL_QUERY-9CBA1507A34148"", ""EV-SQL_QUERY-9CBA1507A34148"", ""EV-SQL_QUERY-A368FE8315D856"", ""EV-SQL_QUERY-B4034BC68E382B"", ""EV-SQL_QUERY-B588273AFFA333"", ""EV-SQL_QUERY-B588273AFFA333"", ""EV-SQL_QUERY-B588273AFFA333"", ""EV-SQL_QUERY-ED181F38E852AA"", ""EV-SQL_QUERY-EDD3873755287A"", ""EV-SQL_QUERY-EDD3873755287A"", ""EV-SQL_QUERY-F0EFCCEF665D3B"", ""EV-SQL_QUERY-F57623AF9E34CA"", ""EV-SQL_QUERY-F8ABEBBFD6899E"", ""EV-SQL_QUERY-F8ABEBBFD6899E""]"
FILE:.data_base/asgard.sql,DATA:inventario_ubicaciones_desperfectos,reads,.data_base/asgard.sql,17911,observed_ddl_or_sql,"[""EV-SQL_QUERY-052C5003881F13"", ""EV-SQL_QUERY-18F451480A8C8B"", ""EV-SQL_QUERY-23758555B30EC1"", ""EV-SQL_QUERY-2653B7D928E146"", ""EV-SQL_QUERY-38BFDB6D8D599D"", ""EV-SQL_QUERY-3D40D04D5139BE"", ""EV-SQL_QUERY-3F86A99037FBD2"", ""EV-SQL_QUERY-4FDCFEE6A19059"", ""EV-SQL_QUERY-70CF5969BAAF19"", ""EV-SQL_QUERY-70CF5969BAAF19"", ""EV-SQL_QUERY-7828A7CE1691C8"", ""EV-SQL_QUERY-81A7D6D75D5FBF"", ""EV-SQL_QUERY-924CF610A7AB58"", ""EV-SQL_QUERY-9302CB39C91E4C"", ""EV-SQL_QUERY-A130B9DD33511E"", ""EV-SQL_QUERY-B0309062D9B61E"", ""EV-SQL_QUERY-B0309062D9B61E"", ""EV-SQL_QUERY-B0626BF90E0E0C"", ""EV-SQL_QUERY-B0626BF90E0E0C"", ""EV-SQL_QUERY-B16E185B6EB5CE"", ""EV-SQL_QUERY-BD08EDAF4EFBF1"", ""EV-SQL_QUERY-BF697D91B12BA6"", ""EV-SQL_QUERY-BF697D91B12BA6"", ""EV-SQL_QUERY-BF697D91B12BA6"", ""EV-SQL_QUERY-D1E17FF0A5997D"", ""EV-SQL_QUERY-D1E17FF0A5997D"", ""EV-SQL_QUERY-DB28CBF9FC5D24"", ""EV-SQL_QUERY-DB28CBF9FC5D24"", ""EV-SQL_QUERY-E786EC26AC0B8A"", ""EV-SQL_QUERY-F5DBD3EDCF815E"", ""EV-SQL_QUERY-FF4617B1D1FB73""]"
FILE:.data_base/asgard.sql,DATA:inventario_ubicaciones_desperfectos,reads,.data_base/asgard.sql,45939,observed_ddl_or_sql,"[""EV-SQL_QUERY-DD2349796B26AC""]"
FILE:.data_base/asgard.sql,DATA:inventario_ubicaciones_desperfectos,reads,.data_base/asgard.sql,46179,observed_ddl_or_sql,"[""EV-SQL_QUERY-D33D9C1FAEBB69""]"
FILE:.data_base/asgard.sql,DATA:logis_aeropuertos,reads,.data_base/asgard.sql,27668,observed_ddl_or_sql,"[""EV-SQL_QUERY-DCDD088FD2F99B""]"
FILE:.data_base/asgard.sql,DATA:logis_aeropuertos,reads,.data_base/asgard.sql,27677,observed_ddl_or_sql,"[""EV-SQL_QUERY-642C023C65191B""]"
FILE:.data_base/asgard.sql,DATA:logis_aeropuertos,reads,.data_base/asgard.sql,27687,observed_ddl_or_sql,"[""EV-SQL_QUERY-2557741106E5F6""]"
FILE:.data_base/asgard.sql,DATA:logis_aeropuertos,reads,.data_base/asgard.sql,27696,observed_ddl_or_sql,"[""EV-SQL_QUERY-41AA378F5CB4E8""]"
FILE:.data_base/asgard.sql,DATA:logis_contenedor,reads,.data_base/asgard.sql,27710,observed_ddl_or_sql,"[""EV-SQL_QUERY-E3A1FF9F9D1D35""]"
FILE:.data_base/asgard.sql,DATA:logis_contenedor,reads,.data_base/asgard.sql,32210,observed_ddl_or_sql,"[""EV-SQL_QUERY-E8A762241AF039""]"
FILE:.data_base/asgard.sql,DATA:logis_contenedor,reads,.data_base/asgard.sql,32211,observed_ddl_or_sql,"[""EV-SQL_QUERY-F11EEAACA45F2E""]"
FILE:.data_base/asgard.sql,DATA:logis_contenedor,reads,.data_base/asgard.sql,33936,observed_ddl_or_sql,"[""EV-SQL_QUERY-46424DFD7F2CB3""]"
FILE:.data_base/asgard.sql,DATA:logis_contenedor,reads,.data_base/asgard.sql,33937,observed_ddl_or_sql,"[""EV-SQL_QUERY-60809B78FA297F""]"
FILE:.data_base/asgard.sql,DATA:logis_contenedor,reads,.data_base/asgard.sql,35138,observed_ddl_or_sql,"[""EV-SQL_QUERY-7ADA306C4EFBEC""]"
FILE:.data_base/asgard.sql,DATA:logis_contenedor,reads,.data_base/asgard.sql,35139,observed_ddl_or_sql,"[""EV-SQL_QUERY-8219868441F807""]"
FILE:.data_base/asgard.sql,DATA:logis_contenedor,reads,.data_base/asgard.sql,36269,observed_ddl_or_sql,"[""EV-SQL_QUERY-2E8692C7AF1992""]"
FILE:.data_base/asgard.sql,DATA:logis_contenedor,reads,.data_base/asgard.sql,36270,observed_ddl_or_sql,"[""EV-SQL_QUERY-C15907BF5DEC9F""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,27781,observed_ddl_or_sql,"[""EV-SQL_QUERY-24EF80A2E3BF9B""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,27787,observed_ddl_or_sql,"[""EV-SQL_QUERY-80310364A64768""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,27793,observed_ddl_or_sql,"[""EV-SQL_QUERY-A4EA35E178E423""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,27799,observed_ddl_or_sql,"[""EV-SQL_QUERY-C325DD5267CC43""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,27805,observed_ddl_or_sql,"[""EV-SQL_QUERY-AFBEE95B7BC630""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,27810,observed_ddl_or_sql,"[""EV-SQL_QUERY-D981150A961E3A""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,27813,observed_ddl_or_sql,"[""EV-SQL_QUERY-95645FCF69D209""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,27816,observed_ddl_or_sql,"[""EV-SQL_QUERY-8BADE84B6669CB""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,27819,observed_ddl_or_sql,"[""EV-SQL_QUERY-2E8372A7C9D84B""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,27822,observed_ddl_or_sql,"[""EV-SQL_QUERY-1DBCD39DC8DDEB""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,27825,observed_ddl_or_sql,"[""EV-SQL_QUERY-0936E264DBAEE5""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,31621,observed_ddl_or_sql,"[""EV-SQL_QUERY-32E007EE55FC18""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,31652,observed_ddl_or_sql,"[""EV-SQL_QUERY-8C43E4898CD2BF""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,32056,observed_ddl_or_sql,"[""EV-SQL_QUERY-321615BB41A123""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,32086,observed_ddl_or_sql,"[""EV-SQL_QUERY-89AAB8728AF14D""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,32116,observed_ddl_or_sql,"[""EV-SQL_QUERY-D59E9FB6E28119""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,32146,observed_ddl_or_sql,"[""EV-SQL_QUERY-E83CE57A3072AA""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,32178,observed_ddl_or_sql,"[""EV-SQL_QUERY-41EC4291BA5641""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,32629,observed_ddl_or_sql,"[""EV-SQL_QUERY-66CCF11CDB35FE""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,33347,observed_ddl_or_sql,"[""EV-SQL_QUERY-EBD42DF76CAC06""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,33378,observed_ddl_or_sql,"[""EV-SQL_QUERY-75553224B8CD48""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,33782,observed_ddl_or_sql,"[""EV-SQL_QUERY-8BE7B718665563""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,33812,observed_ddl_or_sql,"[""EV-SQL_QUERY-4B42AC6DC29309""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,33842,observed_ddl_or_sql,"[""EV-SQL_QUERY-7B73E3EE4D0BDB""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,33872,observed_ddl_or_sql,"[""EV-SQL_QUERY-29CF52831347D6""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,33904,observed_ddl_or_sql,"[""EV-SQL_QUERY-E0D1C529965356""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,34260,observed_ddl_or_sql,"[""EV-SQL_QUERY-2126D269C19178""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,34560,observed_ddl_or_sql,"[""EV-SQL_QUERY-AD330444D83870""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,34587,observed_ddl_or_sql,"[""EV-SQL_QUERY-7D1974E816CDA1""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,35004,observed_ddl_or_sql,"[""EV-SQL_QUERY-98BFC59C66423D""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,35030,observed_ddl_or_sql,"[""EV-SQL_QUERY-129C151239753E""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,35056,observed_ddl_or_sql,"[""EV-SQL_QUERY-3D8F8C24342EAA""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,35082,observed_ddl_or_sql,"[""EV-SQL_QUERY-0AA53F854B9E8B""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,35110,observed_ddl_or_sql,"[""EV-SQL_QUERY-8D39ACF27B5306""]"
FILE:.data_base/asgard.sql,DATA:logis_costos,reads,.data_base/asgard.sql,35391,observed_ddl_or_sql,"[""EV-SQL_QUERY-20E0FEE63AD0C9""]"
